iter	RMSE
9440	5270.705056
9441	5269.798627
9442	5268.523297
9443	5267.946333
9444	5266.994977
9445	5264.896553
9446	5264.851416
9447	5264.518569
9448	5264.453736
9449	5264.364511
9450	5263.902006
9451	5262.415877
9452	5261.255971
9453	5259.343961
9454	5257.914312
9455	5256.706566
9456	5256.557229
9457	5255.786177
9458	5255.623041
9459	5252.086548
9460	5251.959821
9461	5251.625352
9462	5250.977462
9463	5250.725314
9464	5248.067385
9465	5247.774438
9466	5246.508371
9467	5243.806042
9468	5243.508034
9469	5243.375184
9470	5241.917901
9471	5241.564313
9472	5240.311401
9473	5237.479026
9474	5237.096099
9475	5236.788887
9476	5236.627588
9477	5236.500351
9478	5235.715245
9479	5235.44388
9480	5235.192677
9481	5232.624254
9482	5232.363508
9483	5232.037486
9484	5231.664816
9485	5229.024961
9486	5228.899956
9487	5228.710567
9488	5226.615487
9489	5226.286014
9490	5224.732982
9491	5224.003562
9492	5223.248631
9493	5222.594868
9494	5221.942904
9495	5221.213274
9496	5220.158359
9497	5219.584606
9498	5216.528889
9499	5216.027878
9500	5215.078375
9501	5214.714895
9502	5214.414059
9503	5213.324093
9504	5210.176849
9505	5209.816158
9506	5209.180473
9507	5209.010486
9508	5208.956444
9509	5207.850682
9510	5206.996945
9511	5205.138243
9512	5203.603988
9513	5202.749589
9514	5200.884717
9515	5200.23396
9516	5198.466765
9517	5198.265825
9518	5197.914178
9519	5197.00698
9520	5195.782703
9521	5195.531298
9522	5194.313774
9523	5194.052949
9524	5192.127923
9525	5190.20693
9526	5189.873688
9527	5189.615509
9528	5189.38081
9529	5188.058552
9530	5182.712864
9531	5182.370781
9532	5179.896771
9533	5178.738869
9534	5176.645177
9535	5174.359605
9536	5174.127462
9537	5172.918002
9538	5170.056698
9539	5169.965452
9540	5167.614824
9541	5166.573296
9542	5165.793493
9543	5164.849952
9544	5162.753173
9545	5160.531071
9546	5159.884249
9547	5158.728665
9548	5157.187746
9549	5154.740302
9550	5154.519804
9551	5153.714834
9552	5152.771802
9553	5152.608929
9554	5151.914748
9555	5149.889456
9556	5148.618913
9557	5146.775847
9558	5146.636799
9559	5146.288355
9560	5144.386588
9561	5144.117736
9562	5143.164498
9563	5142.322455
9564	5142.22371
9565	5141.634663
9566	5141.412262
9567	5140.982736
9568	5139.618367
9569	5138.153544
9570	5136.621453
9571	5136.262942
9572	5135.772966
9573	5135.029433
9574	5132.934829
9575	5130.393686
9576	5129.493726
9577	5128.774597
9578	5128.383029
9579	5128.18376
9580	5127.824271
9581	5126.770625
9582	5126.304552
9583	5126.112929
9584	5125.881522
9585	5123.741692
9586	5121.758031
9587	5121.337488
9588	5121.091745
9589	5119.301597
9590	5119.037208
9591	5117.966824
9592	5117.178999
9593	5114.279422
9594	5113.790977
9595	5111.367493
9596	5110.641459
9597	5110.410603
9598	5109.084706
9599	5107.346464
9600	5106.348708
9601	5106.038744
9602	5104.701227
9603	5103.541716
9604	5102.343453
9605	5101.600059
9606	5100.742011
9607	5100.162009
9608	5099.625522
9609	5098.937455
9610	5096.869079
9611	5096.756608
9612	5095.09757
9613	5093.053677
9614	5091.063409
9615	5089.218725
9616	5087.346621
9617	5086.984618
9618	5086.835068
9619	5085.020621
9620	5084.25982
9621	5083.966561
9622	5083.370654
9623	5081.478245
9624	5081.031679
9625	5079.754783
9626	5079.412594
9627	5077.505694
9628	5077.345034
9629	5076.819966
9630	5076.371584
9631	5074.5611
9632	5073.322537
9633	5072.348649
9634	5072.241609
9635	5072.08623
9636	5071.967196
9637	5071.838284
9638	5071.610994
9639	5070.937843
9640	5069.933054
9641	5068.638015
9642	5067.529887
9643	5067.422308
9644	5066.94827
9645	5066.494151
9646	5064.932137
9647	5064.676747
9648	5063.152932
9649	5063.048675
9650	5061.080235
9651	5060.98605
9652	5058.963346
9653	5057.527541
9654	5057.216283
9655	5056.990302
9656	5054.655228
9657	5053.223197
9658	5053.082395
9659	5052.248523
9660	5050.690932
9661	5050.366594
9662	5048.910287
9663	5048.801093
9664	5047.448919
9665	5045.316938
9666	5044.668718
9667	5044.018747
9668	5043.475888
9669	5042.86038
9670	5042.709269
9671	5041.83754
9672	5039.387528
9673	5039.172124
9674	5037.147664
9675	5037.035546
9676	5036.638441
9677	5035.613736
9678	5035.408218
9679	5035.157779
9680	5034.935243
9681	5034.869555
9682	5033.273847
9683	5032.901048
9684	5032.662376
9685	5032.271835
9686	5031.383056
9687	5030.853388
9688	5030.550913
9689	5030.417696
9690	5030.322661
9691	5029.672977
9692	5028.100816
9693	5027.325019
9694	5026.534523
9695	5025.344607
9696	5023.809197
9697	5022.976485
9698	5020.046978
9699	5019.69791
9700	5019.595333
9701	5019.395723
9702	5019.102871
9703	5017.880652
9704	5016.88413
9705	5016.683381
9706	5016.051185
9707	5015.568845
9708	5014.37322
9709	5011.494296
9710	5011.364441
9711	5011.011707
9712	5010.316488
9713	5009.515065
9714	5008.025554
9715	5005.421592
9716	5004.957298
9717	5004.070505
9718	5003.94595
9719	5001.610272
9720	5000.32096
9721	4999.69671
9722	4999.477177
9723	4999.159135
9724	4998.687764
9725	4997.138592
9726	4995.978794
9727	4994.546336
9728	4994.331115
9729	4991.455958
9730	4990.772202
9731	4987.961596
9732	4986.527648
9733	4984.907199
9734	4984.191182
9735	4983.958334
9736	4982.171422
9737	4982.034795
9738	4981.549869
9739	4981.303292
9740	4979.015893
9741	4978.694885
9742	4977.45092
9743	4976.006779
9744	4975.683826
9745	4975.486776
9746	4974.972389
9747	4972.96577
9748	4971.781648
9749	4971.162519
9750	4970.471837
9751	4969.321724
9752	4967.106697
9753	4965.577772
9754	4964.228981
9755	4962.979697
9756	4960.866678
9757	4958.693046
9758	4958.570487
9759	4958.028809
9760	4956.026158
9761	4953.927144
9762	4952.225938
9763	4950.165174
9764	4947.108334
9765	4945.539736
9766	4944.928879
9767	4944.755116
9768	4944.534172
9769	4944.258104
9770	4943.585057
9771	4941.748625
9772	4940.080172
9773	4939.338616
9774	4938.547334
9775	4937.784276
9776	4936.442709
9777	4936.194065
9778	4934.623171
9779	4934.501144
9780	4934.43606
9781	4933.897027
9782	4933.674236
9783	4933.433359
9784	4932.851255
9785	4931.167083
9786	4929.356855
9787	4928.057973
9788	4927.719991
9789	4927.554896
9790	4926.949439
9791	4926.848985
9792	4926.401559
9793	4926.115759
9794	4925.663265
9795	4925.543116
9796	4923.369747
9797	4923.064364
9798	4920.400948
9799	4920.179002
9800	4919.03315
9801	4918.979547
9802	4918.754067
9803	4918.293294
9804	4918.138587
9805	4917.505925
9806	4916.692212
9807	4916.041942
9808	4915.049433
9809	4914.84505
9810	4913.94707
9811	4913.313626
9812	4912.752535
9813	4911.190102
9814	4910.176939
9815	4908.596391
9816	4907.543507
9817	4906.615532
9818	4906.474757
9819	4906.074704
9820	4903.813045
9821	4903.688264
9822	4903.535968
9823	4901.395566
9824	4899.97985
9825	4898.210123
9826	4897.635386
9827	4896.689392
9828	4896.493257
9829	4895.623987
9830	4894.636735
9831	4892.835288
9832	4892.548114
9833	4891.83282
9834	4890.208167
9835	4889.585465
9836	4889.2043
9837	4888.143333
9838	4887.165349
9839	4885.883542
9840	4885.793433
9841	4884.09265
9842	4882.414561
9843	4882.067571
9844	4881.719137
9845	4881.623963
9846	4880.168929
9847	4877.883599
9848	4877.149933
9849	4875.626938
9850	4874.245361
9851	4873.98702
9852	4871.935542
9853	4869.922153
9854	4867.931519
9855	4867.654564
9856	4866.647078
9857	4866.555284
9858	4863.98049
9859	4861.956765
9860	4861.845623
9861	4861.203946
9862	4860.934394
9863	4860.154842
9864	4857.796669
9865	4857.654225
9866	4856.378219
9867	4856.23009
9868	4854.794824
9869	4853.106479
9870	4852.952758
9871	4852.81658
9872	4852.596384
9873	4851.956259
9874	4850.999332
9875	4850.798456
9876	4850.556446
9877	4850.480136
9878	4850.426452
9879	4850.183761
9880	4849.429259
9881	4849.227728
9882	4847.995453
9883	4847.576607
9884	4846.853564
9885	4846.808043
9886	4846.241403
9887	4845.596127
9888	4842.955358
9889	4842.771335
9890	4842.49466
9891	4842.318605
9892	4842.233857
9893	4841.835645
9894	4841.744562
9895	4841.538838
9896	4840.879311
9897	4839.854507
9898	4839.320883
9899	4836.50613
9900	4836.318632
9901	4836.054465
9902	4834.095795
9903	4833.064448
9904	4830.185208
9905	4830.04036
9906	4829.806888
9907	4829.360782
9908	4827.290382
9909	4826.365305
9910	4826.276185
9911	4825.512168
9912	4824.691093
9913	4824.469776
9914	4824.338965
9915	4823.303881
9916	4822.915891
9917	4821.46338
9918	4818.403531
9919	4816.276896
9920	4816.1399
9921	4816.043456
9922	4815.145747
9923	4814.591771
9924	4813.993031
9925	4811.1061
9926	4810.461553
9927	4809.298436
9928	4809.007461
9929	4808.473439
9930	4806.752888
9931	4806.391042
9932	4806.366726
9933	4803.620593
9934	4803.420606
9935	4801.676529
9936	4799.96204
9937	4797.492412
9938	4797.309597
9939	4797.133095
9940	4794.647079
9941	4794.577332
9942	4794.393209
9943	4793.86938
9944	4792.853508
9945	4790.207861
9946	4790.111971
9947	4789.25663
9948	4787.402093
9949	4786.718174
9950	4786.137929
9951	4785.914567
9952	4785.663872
9953	4785.141256
9954	4784.967324
9955	4784.822351
9956	4784.676997
9957	4784.580082
9958	4783.879838
9959	4782.748096
9960	4782.357961
9961	4781.699694
9962	4781.530475
9963	4780.938839
9964	4780.762266
9965	4780.197268
9966	4777.893745
9967	4777.339584
9968	4776.699603
9969	4776.054029
9970	4774.94749
9971	4771.756426
9972	4771.635986
9973	4771.438987
9974	4769.629497
9975	4769.608048
9976	4768.734372
9977	4768.48536
9978	4767.906494
9979	4767.02357
9980	4766.058495
9981	4764.397042
9982	4764.267619
9983	4763.32881
9984	4762.704548
9985	4760.162785
9986	4759.150866
9987	4759.069619
9988	4758.861892
9989	4756.815743
9990	4755.824783
9991	4753.438238
9992	4752.942321
9993	4752.461192
9994	4751.173716
9995	4750.875457
9996	4749.701721
9997	4749.501484
9998	4748.602079
9999	4747.313611
